image,ground_truth
images/CamelbackMtn/0550.jpg,"[0.282719, 0.325293, 0.39198800000000006]"
images/CamelbackMtn/0560.jpg,"[0.282438, 0.32555, 0.392012]"
images/CamelbackMtn/0570.jpg,"[0.284293, 0.325541, 0.39016599999999996]"
images/CamelbackMtn/0580.jpg,"[0.294462, 0.326782, 0.378756]"
images/CamelbackMtn/0590.jpg,"[0.294801, 0.326565, 0.378634]"
images/CamelbackMtn/0600.jpg,"[0.286794, 0.323929, 0.389277]"
images/CamelbackMtn/0610.jpg,"[0.296383, 0.324452, 0.3791649999999999]"
images/CamelbackMtn/0620.jpg,"[0.299776, 0.324535, 0.37568899999999994]"
images/CamelbackMtn/0630.jpg,"[0.290251, 0.323107, 0.386642]"
images/CamelbackMtn/0640.jpg,"[0.302837, 0.325975, 0.37118799999999996]"
images/CamelbackMtn/0650.jpg,"[0.304613, 0.327112, 0.36827499999999996]"
images/CamelbackMtn/0660.jpg,"[0.305685, 0.326974, 0.36734100000000003]"
images/CamelbackMtn/0670.jpg,"[0.297896, 0.326883, 0.3752210000000001]"
images/CamelbackMtn/0680.jpg,"[0.298431, 0.326754, 0.374815]"
images/CamelbackMtn/0690.jpg,"[0.299016, 0.326497, 0.37448700000000007]"
images/CamelbackMtn/0700.jpg,"[0.297628, 0.326498, 0.375874]"
images/CamelbackMtn/0710.jpg,"[0.298381, 0.326713, 0.374906]"
images/CamelbackMtn/0720.jpg,"[0.297358, 0.326421, 0.37622099999999997]"
images/CamelbackMtn/0730.jpg,"[0.295352, 0.326245, 0.37840299999999993]"
images/CamelbackMtn/0740.jpg,"[0.295536, 0.32597, 0.378494]"
images/CamelbackMtn/0750.jpg,"[0.296552, 0.327787, 0.3756610000000001]"
images/CamelbackMtn/0760.jpg,"[0.297078, 0.327539, 0.375383]"
images/CamelbackMtn/0770.jpg,"[0.297606, 0.327982, 0.37441199999999997]"
images/CamelbackMtn/0780.jpg,"[0.298181, 0.328232, 0.37358699999999995]"
images/CamelbackMtn/0790.jpg,"[0.300264, 0.328505, 0.37123100000000003]"
images/CamelbackMtn/0800.jpg,"[0.299263, 0.329237, 0.37149999999999994]"
images/CamelbackMtn/0810.jpg,"[0.293488, 0.329541, 0.37697100000000006]"
images/CamelbackMtn/0820.jpg,"[0.285976, 0.32971, 0.384314]"
images/CamelbackMtn/0830.jpg,"[0.280164, 0.330336, 0.3894999999999999]"
images/CamelbackMtn/0840.jpg,"[0.275536, 0.330046, 0.394418]"
images/CamelbackMtn/0850.jpg,"[0.274525, 0.329973, 0.39550199999999996]"
images/CamelbackMtn/0860.jpg,"[0.27814, 0.330385, 0.39147499999999996]"
images/CamelbackMtn/0870.jpg,"[0.281648, 0.330644, 0.387708]"
images/CamelbackMtn/0880.jpg,"[0.286975, 0.33168, 0.38134500000000005]"
images/CamelbackMtn/0890.jpg,"[0.29254, 0.330123, 0.377337]"
images/CamelbackMtn/0900.jpg,"[0.297286, 0.331017, 0.37169700000000006]"
images/CamelbackMtn/0910.jpg,"[0.299766, 0.330498, 0.369736]"
images/CamelbackMtn/0920.jpg,"[0.300183, 0.331001, 0.36881600000000003]"
images/CamelbackMtn/0930.jpg,"[0.300196, 0.331366, 0.368438]"
images/CamelbackMtn/0940.jpg,"[0.302367, 0.331796, 0.36583699999999997]"
images/CamelbackMtn/0950.jpg,"[0.302091, 0.331907, 0.366002]"
images/CamelbackMtn/0960.jpg,"[0.310639, 0.323519, 0.365842]"
images/CamelbackMtn/0970.jpg,"[0.315087, 0.323485, 0.36142799999999997]"
images/CamelbackMtn/0980.jpg,"[0.320495, 0.323455, 0.35605000000000003]"
images/CamelbackMtn/0990.jpg,"[0.320769, 0.32244, 0.3567909999999999]"
images/CamelbackMtn/1000.jpg,"[0.32359, 0.320835, 0.355575]"
images/CamelbackMtn/1010.jpg,"[0.301808, 0.326203, 0.3719889999999999]"
images/CamelbackMtn/1020.jpg,"[0.301579, 0.32653, 0.37189099999999997]"
images/CamelbackMtn/1030.jpg,"[0.296543, 0.328108, 0.375349]"
images/CamelbackMtn/1040.jpg,"[0.293119, 0.327848, 0.379033]"
images/CamelbackMtn/1050.jpg,"[0.289777, 0.327997, 0.38222600000000007]"
images/CamelbackMtn/1060.jpg,"[0.290834, 0.328378, 0.38078799999999996]"
images/CamelbackMtn/1070.jpg,"[0.294731, 0.328653, 0.37661599999999995]"
images/CamelbackMtn/1080.jpg,"[0.29671, 0.329129, 0.37416099999999997]"
images/CamelbackMtn/1090.jpg,"[0.291996, 0.331004, 0.37700000000000006]"
images/CamelbackMtn/1100.jpg,"[0.294529, 0.332209, 0.373262]"
images/CamelbackMtn/1110.jpg,"[0.297847, 0.331991, 0.37016200000000005]"
images/CamelbackMtn/1210.jpg,"[0.320686, 0.323949, 0.355365]"
images/CamelbackMtn/1220.jpg,"[0.316162, 0.321455, 0.36238299999999996]"
images/CamelbackMtn/1230.jpg,"[0.315903, 0.321495, 0.362602]"
images/CamelbackMtn/1240.jpg,"[0.311447, 0.320893, 0.36766]"
images/CamelbackMtn/1250.jpg,"[0.309182, 0.320457, 0.37036099999999994]"
images/CamelbackMtn/1260.jpg,"[0.306296, 0.320594, 0.37311]"
images/CamelbackMtn/1270.jpg,"[0.304243, 0.319989, 0.37576799999999994]"
images/CamelbackMtn/1280.jpg,"[0.30214, 0.320976, 0.37688399999999994]"
images/CamelbackMtn/1290.jpg,"[0.303188, 0.320139, 0.376673]"
images/CamelbackMtn/1300.jpg,"[0.30629, 0.320783, 0.37292700000000006]"
images/CamelbackMtn/1310.jpg,"[0.282443, 0.325365, 0.392192]"
images/CamelbackMtn/1320.jpg,"[0.277343, 0.329295, 0.393362]"
images/CamelbackMtn/1330.jpg,"[0.275733, 0.329568, 0.39469899999999997]"
images/CamelbackMtn/1360.jpg,"[0.291291, 0.325904, 0.382805]"
images/CamelbackMtn/1370.jpg,"[0.284507, 0.322593, 0.3928999999999999]"
images/CamelbackMtn/1380.jpg,"[0.288087, 0.321068, 0.390845]"
images/CamelbackMtn/1390.jpg,"[0.308247, 0.325116, 0.36663700000000005]"
images/CamelbackMtn/1400.jpg,"[0.318188, 0.322665, 0.359147]"
images/CamelbackMtn/1410.jpg,"[0.33171, 0.318886, 0.34940400000000005]"
images/CamelbackMtn/1420.jpg,"[0.332342, 0.31917, 0.34848799999999996]"
images/CamelbackMtn/1430.jpg,"[0.333777, 0.319274, 0.346949]"
images/CamelbackMtn/1440.jpg,"[0.323673, 0.322228, 0.354099]"
images/CamelbackMtn/1450.jpg,"[0.306841, 0.326446, 0.36671300000000007]"
images/CamelbackMtn/1460.jpg,"[0.304587, 0.327777, 0.3676360000000001]"
images/CamelbackMtn/1470.jpg,"[0.303103, 0.326541, 0.37035599999999996]"
images/CamelbackMtn/1480.jpg,"[0.303512, 0.328635, 0.367853]"
images/CamelbackMtn/1490.jpg,"[0.30024, 0.331393, 0.36836699999999994]"
images/CamelbackMtn/1500.jpg,"[0.306423, 0.329362, 0.364215]"
images/CamelbackMtn/1510.jpg,"[0.3164, 0.325736, 0.35786399999999996]"
images/CamelbackMtn/1520.jpg,"[0.314646, 0.325609, 0.35974500000000004]"
images/CamelbackMtn/1530.jpg,"[0.321644, 0.323768, 0.35458799999999996]"
images/CamelbackMtn/1540.jpg,"[0.322512, 0.322782, 0.35470599999999997]"
images/CamelbackMtn/1550.jpg,"[0.321675, 0.3233, 0.3550250000000001]"
images/CamelbackMtn/1560.jpg,"[0.32208, 0.323226, 0.35469400000000006]"
images/CamelbackMtn/1570.jpg,"[0.321425, 0.323967, 0.3546079999999999]"
images/CamelbackMtn/1580.jpg,"[0.327044, 0.323615, 0.349341]"
images/CamelbackMtn/1590.jpg,"[0.328721, 0.324242, 0.347037]"
images/CamelbackMtn/1600.jpg,"[0.331686, 0.324735, 0.3435790000000001]"
images/CamelbackMtn/1610.jpg,"[0.331603, 0.324954, 0.343443]"
images/CamelbackMtn/1620.jpg,"[0.333341, 0.325607, 0.341052]"
images/CamelbackMtn/1630.jpg,"[0.333917, 0.325825, 0.340258]"
images/CamelbackMtn/1640.jpg,"[0.334164, 0.325918, 0.339918]"
images/CamelbackMtn/1650.jpg,"[0.324351, 0.32495, 0.3506989999999999]"
images/CamelbackMtn/1660.jpg,"[0.323734, 0.324982, 0.35128400000000004]"
images/CamelbackMtn/1670.jpg,"[0.324616, 0.324825, 0.350559]"
images/CamelbackMtn/1680.jpg,"[0.328002, 0.324829, 0.347169]"
images/CamelbackMtn/1690.jpg,"[0.330726, 0.322988, 0.3462859999999999]"
images/CamelbackMtn/1700.jpg,"[0.328323, 0.322838, 0.34883900000000007]"
images/CamelbackMtn/1710.jpg,"[0.314874, 0.326785, 0.358341]"
images/CamelbackMtn/1720.jpg,"[0.307017, 0.326271, 0.36671200000000004]"
images/CamelbackMtn/1730.jpg,"[0.298472, 0.32581, 0.37571799999999994]"
images/CamelbackMtn/1740.jpg,"[0.294744, 0.324944, 0.380312]"
images/CamelbackMtn/1750.jpg,"[0.28932, 0.325011, 0.385669]"
images/CamelbackMtn/1760.jpg,"[0.288785, 0.32535, 0.38586499999999996]"
images/CamelbackMtn/1770.jpg,"[0.29563, 0.324757, 0.3796129999999999]"
images/CamelbackMtn/1780.jpg,"[0.315425, 0.321371, 0.3632039999999999]"
images/CamelbackMtn/1790.jpg,"[0.318209, 0.322572, 0.359219]"
images/CamelbackMtn/1800.jpg,"[0.319803, 0.32419, 0.35600699999999996]"
images/CamelbackMtn/1810.jpg,"[0.323367, 0.325656, 0.35097700000000004]"
images/CamelbackMtn/1820.jpg,"[0.324621, 0.325865, 0.34951399999999994]"
images/CamelbackMtn/1830.jpg,"[0.32664, 0.326701, 0.34665899999999994]"
images/CamelbackMtn/1840.jpg,"[0.327033, 0.327024, 0.345943]"
images/CamelbackMtn/1850.jpg,"[0.328153, 0.327528, 0.3443190000000001]"
images/CamelbackMtn/1860.jpg,"[0.291284, 0.323015, 0.385701]"
images/CamelbackMtn/1870.jpg,"[0.292246, 0.323513, 0.384241]"
images/CamelbackMtn/1880.jpg,"[0.290235, 0.324514, 0.38525099999999995]"
images/CamelbackMtn/1890.jpg,"[0.289183, 0.322708, 0.38810900000000004]"
images/CamelbackMtn/1900.jpg,"[0.281813, 0.324607, 0.39358000000000004]"
images/CamelbackMtn/1910.jpg,"[0.281957, 0.322824, 0.395219]"
images/CamelbackMtn/1920.jpg,"[0.282636, 0.323105, 0.394259]"
images/CamelbackMtn/1930.jpg,"[0.285026, 0.324626, 0.390348]"
images/CamelbackMtn/1940.jpg,"[0.285793, 0.323262, 0.39094500000000004]"
images/CamelbackMtn/1950.jpg,"[0.28405, 0.32237, 0.39358]"
images/CamelbackMtn/1960.jpg,"[0.286357, 0.322759, 0.390884]"
images/CamelbackMtn/1970.jpg,"[0.285702, 0.323132, 0.391166]"
images/CamelbackMtn/1980.jpg,"[0.283196, 0.3236, 0.393204]"
images/CamelbackMtn/1990.jpg,"[0.286327, 0.32166, 0.392013]"
images/CamelbackMtn/2000.jpg,"[0.287307, 0.321441, 0.39125200000000004]"
images/CamelbackMtn/2010.jpg,"[0.28987, 0.321208, 0.38892199999999993]"
images/CamelbackMtn/2020.jpg,"[0.293314, 0.32077, 0.3859159999999999]"
images/CamelbackMtn/2030.jpg,"[0.293759, 0.320918, 0.385323]"
images/CamelbackMtn/2040.jpg,"[0.292991, 0.321277, 0.385732]"
images/CamelbackMtn/2050.jpg,"[0.294381, 0.322358, 0.383261]"
images/CamelbackMtn/2060.jpg,"[0.296617, 0.323205, 0.38017799999999996]"
images/CamelbackMtn/2070.jpg,"[0.298459, 0.323869, 0.37767199999999995]"
images/CamelbackMtn/2080.jpg,"[0.304609, 0.324776, 0.37061499999999997]"
images/CamelbackMtn/2090.jpg,"[0.313718, 0.327322, 0.35896000000000006]"
images/CamelbackMtn/2100.jpg,"[0.313959, 0.325909, 0.360132]"
images/CamelbackMtn/2110.jpg,"[0.31904, 0.327629, 0.353331]"
images/CamelbackMtn/2120.jpg,"[0.321552, 0.327384, 0.35106399999999993]"
images/CamelbackMtn/2130.jpg,"[0.319822, 0.325267, 0.354911]"
images/CamelbackMtn/2140.jpg,"[0.318706, 0.325252, 0.3560420000000001]"
images/CamelbackMtn/2150.jpg,"[0.319071, 0.32517, 0.355759]"
images/CamelbackMtn/2160.jpg,"[0.317704, 0.325321, 0.356975]"
images/CamelbackMtn/2170.jpg,"[0.317384, 0.325645, 0.356971]"
images/CamelbackMtn/2180.jpg,"[0.319652, 0.326683, 0.35366499999999995]"
images/CamelbackMtn/2190.jpg,"[0.31018, 0.326895, 0.362925]"
images/CamelbackMtn/2200.jpg,"[0.311596, 0.327648, 0.360756]"
images/CamelbackMtn/2210.jpg,"[0.303432, 0.326648, 0.3699200000000001]"
images/CamelbackMtn/2220.jpg,"[0.300526, 0.326725, 0.37274899999999994]"
images/CamelbackMtn/2330.jpg,"[0.312094, 0.327126, 0.36078000000000005]"
images/CamelbackMtn/2340.jpg,"[0.315047, 0.326318, 0.3586349999999999]"
images/CamelbackMtn/2350.jpg,"[0.317823, 0.325576, 0.35660100000000006]"
images/CamelbackMtn/2360.jpg,"[0.304675, 0.322708, 0.372617]"
images/CamelbackMtn/2370.jpg,"[0.304267, 0.322946, 0.3727869999999999]"
images/CamelbackMtn/2380.jpg,"[0.305228, 0.323359, 0.37141299999999994]"
images/CamelbackMtn/2390.jpg,"[0.307137, 0.323766, 0.369097]"
images/CamelbackMtn/2400.jpg,"[0.309141, 0.324249, 0.36661]"
images/CamelbackMtn/2410.jpg,"[0.311441, 0.324544, 0.3640149999999999]"
images/CamelbackMtn/2420.jpg,"[0.314477, 0.325049, 0.360474]"
images/CamelbackMtn/2430.jpg,"[0.314575, 0.324864, 0.36056099999999996]"
images/CamelbackMtn/2440.jpg,"[0.319541, 0.325388, 0.3550709999999999]"
images/CamelbackMtn/2450.jpg,"[0.317086, 0.324634, 0.35828000000000004]"
images/CamelbackMtn/2460.jpg,"[0.308678, 0.324173, 0.367149]"
images/CamelbackMtn/2470.jpg,"[0.304251, 0.323225, 0.37252399999999997]"
images/CamelbackMtn/2480.jpg,"[0.296099, 0.324164, 0.379737]"
images/CamelbackMtn/2490.jpg,"[0.290228, 0.32405, 0.38572200000000006]"
images/CamelbackMtn/2500.jpg,"[0.28786, 0.323703, 0.388437]"
images/CamelbackMtn/2510.jpg,"[0.285654, 0.322958, 0.3913879999999999]"
images/CamelbackMtn/2520.jpg,"[0.287367, 0.32226, 0.3903730000000001]"
images/CamelbackMtn/2530.jpg,"[0.285348, 0.32157, 0.39308200000000004]"
images/CamelbackMtn/2540.jpg,"[0.290537, 0.321325, 0.3881379999999999]"
images/CamelbackMtn/2550.jpg,"[0.28796, 0.321858, 0.39018200000000003]"
images/CamelbackMtn/2560.jpg,"[0.290607, 0.324565, 0.38482799999999995]"
images/CamelbackMtn/2570.jpg,"[0.287892, 0.322793, 0.38931499999999997]"
images/CamelbackMtn/2590.jpg,"[0.285074, 0.322412, 0.392514]"
images/CamelbackMtn/2600.jpg,"[0.289801, 0.323002, 0.387197]"
images/CamelbackMtn/2610.jpg,"[0.296287, 0.323098, 0.38061500000000004]"
images/CamelbackMtn/2620.jpg,"[0.294437, 0.323199, 0.3823639999999999]"
images/CamelbackMtn/2630.jpg,"[0.298067, 0.323576, 0.37835699999999994]"
images/CamelbackMtn/2640.jpg,"[0.298095, 0.324092, 0.377813]"
images/CamelbackMtn/2650.jpg,"[0.294265, 0.322855, 0.38288]"
images/CamelbackMtn/2660.jpg,"[0.299292, 0.323405, 0.377303]"
images/CamelbackMtn/2670.jpg,"[0.29857, 0.322959, 0.378471]"
images/CamelbackMtn/2680.jpg,"[0.302361, 0.323356, 0.37428300000000003]"
images/CamelbackMtn/2690.jpg,"[0.309735, 0.324098, 0.366167]"
images/CamelbackMtn/2700.jpg,"[0.309707, 0.324968, 0.36532500000000007]"
images/CamelbackMtn/2710.jpg,"[0.315534, 0.325545, 0.35892100000000005]"
images/CamelbackMtn/2720.jpg,"[0.315033, 0.326692, 0.358275]"
images/CamelbackMtn/2730.jpg,"[0.307434, 0.325747, 0.366819]"
images/CamelbackMtn/2740.jpg,"[0.301709, 0.32415, 0.374141]"
images/CamelbackMtn/2750.jpg,"[0.295901, 0.323511, 0.38058800000000004]"
images/CamelbackMtn/2760.jpg,"[0.295181, 0.323477, 0.38134199999999996]"
images/CamelbackMtn/2770.jpg,"[0.297892, 0.323517, 0.37859099999999996]"
images/CamelbackMtn/2780.jpg,"[0.30056, 0.323592, 0.37584800000000007]"
images/CamelbackMtn/2790.jpg,"[0.303072, 0.32424, 0.372688]"
images/CamelbackMtn/2800.jpg,"[0.300705, 0.323974, 0.375321]"
images/CamelbackMtn/2810.jpg,"[0.306335, 0.324342, 0.36932299999999996]"
images/CamelbackMtn/2820.jpg,"[0.309632, 0.32492, 0.365448]"
images/CamelbackMtn/2830.jpg,"[0.308426, 0.324915, 0.366659]"
images/CamelbackMtn/2840.jpg,"[0.312623, 0.326194, 0.36118300000000003]"
images/CamelbackMtn/2850.jpg,"[0.313945, 0.3259, 0.36015500000000006]"
images/CamelbackMtn/2860.jpg,"[0.314655, 0.325278, 0.36006699999999997]"
images/CamelbackMtn/2870.jpg,"[0.300432, 0.320696, 0.378872]"
images/CamelbackMtn/2880.jpg,"[0.298208, 0.320348, 0.38144399999999995]"
images/CamelbackMtn/2890.jpg,"[0.299697, 0.320457, 0.379846]"
images/CamelbackMtn/2900.jpg,"[0.299771, 0.321103, 0.37912599999999996]"
images/CamelbackMtn/2910.jpg,"[0.300007, 0.321133, 0.37886]"
images/CamelbackMtn/2920.jpg,"[0.305518, 0.322657, 0.371825]"
images/CamelbackMtn/2930.jpg,"[0.307588, 0.322434, 0.36997800000000003]"
images/CamelbackMtn/2940.jpg,"[0.309054, 0.323338, 0.36760800000000005]"
images/CamelbackMtn/2950.jpg,"[0.306663, 0.320766, 0.372571]"
images/CamelbackMtn/2960.jpg,"[0.313082, 0.323905, 0.3630129999999999]"
images/CamelbackMtn/2970.jpg,"[0.31429, 0.324405, 0.36130500000000004]"
images/CIC2002/00020.jpg,"[0.520513, 0.319495, 0.15999200000000002]"
images/CIC2002/00030.jpg,"[0.530163, 0.318137, 0.15169999999999995]"
images/CIC2002/00040.jpg,"[0.522318, 0.321043, 0.15663900000000003]"
images/CIC2002/00050.jpg,"[0.532125, 0.320702, 0.14717300000000005]"
images/CIC2002/00060.jpg,"[0.534321, 0.318901, 0.14677799999999996]"
images/CIC2002/00070.jpg,"[0.531221, 0.319353, 0.14942599999999995]"
images/CIC2002/00100.jpg,"[0.447216, 0.340997, 0.21178699999999995]"
images/CIC2002/00110.jpg,"[0.432666, 0.350847, 0.21648699999999999]"
images/CIC2002/00120.jpg,"[0.436426, 0.351725, 0.211849]"
images/CIC2002/00130.jpg,"[0.449317, 0.350313, 0.20037000000000005]"
images/CIC2002/00140.jpg,"[0.473762, 0.345451, 0.18078699999999998]"
images/CIC2002/00150.jpg,"[0.499288, 0.335497, 0.16521500000000006]"
images/CIC2002/00160.jpg,"[0.50726, 0.333812, 0.15892799999999996]"
images/CIC2002/00170.jpg,"[0.507546, 0.332738, 0.15971599999999997]"
images/CIC2002/00180.jpg,"[0.510534, 0.329793, 0.15967299999999995]"
images/CIC2002/00190.jpg,"[0.515057, 0.327015, 0.157928]"
images/CIC2002/00200.jpg,"[0.506213, 0.329892, 0.16389499999999996]"
images/CIC2002/00210.jpg,"[0.510253, 0.327304, 0.16244300000000006]"
images/CIC2002/00220.jpg,"[0.513603, 0.327126, 0.159271]"
images/CIC2002/00230.jpg,"[0.512498, 0.328018, 0.15948400000000001]"
images/CIC2002/00240.jpg,"[0.507726, 0.329678, 0.16259599999999996]"
images/CIC2002/00250.jpg,"[0.510693, 0.330352, 0.15895500000000007]"
images/CIC2002/00260.jpg,"[0.505955, 0.329029, 0.16501599999999994]"
images/CIC2002/00270.jpg,"[0.504279, 0.329278, 0.16644299999999995]"
images/CIC2002/00280.jpg,"[0.51191, 0.328699, 0.159391]"
images/CIC2002/00290.jpg,"[0.499439, 0.328342, 0.172219]"
images/CIC2002/00300.jpg,"[0.467647, 0.331407, 0.20094600000000007]"
images/CIC2002/00310.jpg,"[0.451118, 0.334861, 0.21402099999999996]"
images/CIC2002/00320.jpg,"[0.436534, 0.335341, 0.22812500000000002]"
images/CIC2002/00330.jpg,"[0.430496, 0.336352, 0.23315200000000003]"
images/CIC2002/00340.jpg,"[0.42674, 0.335622, 0.23763800000000002]"
images/CIC2002/00350.jpg,"[0.420436, 0.335641, 0.24392299999999995]"
images/CIC2002/00360.jpg,"[0.417207, 0.33601, 0.24678300000000003]"
images/CIC2002/00370.jpg,"[0.418873, 0.336336, 0.24479099999999993]"
images/CIC2002/00380.jpg,"[0.413113, 0.33865, 0.24823699999999993]"
images/CIC2002/00390.jpg,"[0.414952, 0.338437, 0.24661100000000002]"
images/CIC2002/00400.jpg,"[0.42115, 0.337556, 0.24129399999999995]"
images/CIC2002/00410.jpg,"[0.424137, 0.338106, 0.237757]"
images/CIC2002/00420.jpg,"[0.425391, 0.338271, 0.23633799999999994]"
images/CIC2002/00430.jpg,"[0.434696, 0.337536, 0.22776800000000003]"
images/CIC2002/00440.jpg,"[0.447552, 0.335919, 0.21652900000000003]"
images/CIC2002/00450.jpg,"[0.463084, 0.335982, 0.20093399999999995]"
images/CIC2002/00460.jpg,"[0.474976, 0.334398, 0.19062599999999996]"
images/CIC2002/00470.jpg,"[0.497897, 0.328485, 0.17361799999999994]"
images/CIC2002/00480.jpg,"[0.506677, 0.322864, 0.17045899999999997]"
images/CIC2002/00490.jpg,"[0.511125, 0.322154, 0.16672099999999995]"
images/CIC2002/00500.jpg,"[0.529768, 0.318942, 0.15128999999999998]"
images/CIC2002/00510.jpg,"[0.52554, 0.316756, 0.157704]"
images/CIC2002/00520.jpg,"[0.540285, 0.31426, 0.145455]"
images/CIC2002/00530.jpg,"[0.542504, 0.314603, 0.142893]"
images/CIC2002/00620.jpg,"[0.517895, 0.313709, 0.168396]"
images/CIC2002/00640.jpg,"[0.526734, 0.317199, 0.15606699999999996]"
images/CIC2002/00650.jpg,"[0.528903, 0.317519, 0.153578]"
images/CIC2002/00660.jpg,"[0.547951, 0.314351, 0.13769800000000004]"
images/CIC2002/00670.jpg,"[0.54295, 0.312819, 0.14423099999999994]"
images/CIC2002/00680.jpg,"[0.535713, 0.314304, 0.14998300000000003]"
images/CIC2002/00690.jpg,"[0.516842, 0.315965, 0.16719299999999998]"
images/CIC2002/00700.jpg,"[0.512995, 0.326289, 0.16071600000000003]"
images/CIC2002/00710.jpg,"[0.509548, 0.330247, 0.160205]"
images/CIC2002/00720.jpg,"[0.504629, 0.330854, 0.16451700000000002]"
images/CIC2002/00730.jpg,"[0.49761, 0.332551, 0.16983900000000002]"
images/CIC2002/00740.jpg,"[0.495205, 0.333347, 0.171448]"
images/CIC2002/00750.jpg,"[0.482091, 0.339782, 0.17812699999999998]"
images/CIC2002/00760.jpg,"[0.483672, 0.338995, 0.17733300000000002]"
images/CIC2002/00770.jpg,"[0.481758, 0.340184, 0.178058]"
images/CIC2002/00780.jpg,"[0.48692, 0.338641, 0.17443899999999996]"
images/CIC2002/00790.jpg,"[0.491468, 0.336903, 0.17162899999999998]"
images/CIC2002/00800.jpg,"[0.491596, 0.336823, 0.1715810000000001]"
images/CIC2002/00810.jpg,"[0.491551, 0.33673, 0.17171899999999996]"
images/CIC2002/00820.jpg,"[0.496356, 0.335886, 0.16775799999999996]"
images/CIC2002/00830.jpg,"[0.487653, 0.339343, 0.173004]"
images/CIC2002/00840.jpg,"[0.492169, 0.336132, 0.17169899999999994]"
images/CIC2002/00850.jpg,"[0.487803, 0.337726, 0.174471]"
images/CIC2002/00860.jpg,"[0.489289, 0.336534, 0.17417700000000003]"
images/CIC2002/00870.jpg,"[0.484069, 0.339197, 0.1767339999999999]"
images/CIC2002/00880.jpg,"[0.488599, 0.337883, 0.173518]"
images/CIC2002/00890.jpg,"[0.482111, 0.340861, 0.17702800000000002]"
images/CIC2002/00900.jpg,"[0.483547, 0.339348, 0.17710500000000007]"
images/CIC2002/00910.jpg,"[0.478208, 0.33906, 0.18273200000000006]"
images/CIC2002/00920.jpg,"[0.485882, 0.339294, 0.1748240000000001]"
images/CIC2002/00930.jpg,"[0.486527, 0.341092, 0.17238100000000006]"
images/CIC2002/00940.jpg,"[0.48473, 0.340396, 0.17487400000000003]"
images/CIC2002/00950.jpg,"[0.46662, 0.349129, 0.18425099999999994]"
images/CIC2002/00960.jpg,"[0.467938, 0.348583, 0.18347900000000006]"
images/CIC2002/00970.jpg,"[0.460209, 0.35171, 0.188081]"
images/CIC2002/00980.jpg,"[0.460998, 0.350231, 0.18877099999999997]"
images/CIC2002/00990.jpg,"[0.461772, 0.351643, 0.18658499999999995]"
images/CIC2002/01000.jpg,"[0.460847, 0.351701, 0.187452]"
images/CIC2002/01010.jpg,"[0.475528, 0.343975, 0.18049700000000007]"
images/CIC2002/01020.jpg,"[0.475324, 0.34388, 0.1807959999999999]"
images/CIC2002/01030.jpg,"[0.477323, 0.342839, 0.17983800000000005]"
images/CIC2002/01040.jpg,"[0.480543, 0.342044, 0.17741300000000004]"
images/CIC2002/01050.jpg,"[0.481191, 0.342073, 0.17673600000000006]"
images/CIC2002/01060.jpg,"[0.484309, 0.340102, 0.175589]"
images/CIC2002/01070.jpg,"[0.480097, 0.342388, 0.17751499999999998]"
images/CIC2002/01080.jpg,"[0.481953, 0.342727, 0.17531999999999992]"
images/CIC2002/01090.jpg,"[0.484799, 0.341593, 0.17360800000000004]"
images/CIC2002/01100.jpg,"[0.484659, 0.34315, 0.17219100000000004]"
